Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
2720.2812500000,3,533.2051391602,5230.7690429688,4503.0771484375,4849.1025390625,2523.4614257813,827.5640869141,7121.6665039063,6245.7690429688,4517.0512695313,4579.1025390625,7336.9228515625,5012.4360351563,907.6923217773,3805.0000000000,7062.4360351563,7811.6665039063,,,
2720.2890625000,3,6469.2309570313,4897.5639648438,6879.3588867188,7312.4360351563,723.9743652344,4606.9228515625,4998.8461914063,2984.4870605469,4836.4101562500,6942.1796875000,7742.4360351563,7785.0000000000,1503.0769042969,5748.5898437500,5391.4101562500,3264.7436523438,,,
2720.2968750000,3,1868.7178955078,2794.6154785156,7014.6152343750,2018.0769042969,1137.5640869141,6889.2309570313,2695.1281738281,2626.4101562500,7287.8203125000,6431.9228515625,6471.0258789063,2417.6923828125,4131.2822265625,8244.8720703125,7388.9746093750,4575.0000000000,,,
2720.3046875000,3,8043.7177734375,7958.4614257813,4256.4101562500,5248.5898437500,4641.2822265625,4410.1284179688,5337.0512695313,6531.9228515625,572.4359130859,5034.3588867188,5481.5385742188,4120.3847656250,6053.3334960938,7082.0512695313,3309.2307128906,2210.7692871094,,,
2720.3125000000,3,2414.3588867188,6981.9228515625,5110.2563476563,3329.3588867188,4954.1025390625,2080.2563476563,4561.0258789063,7264.1025390625,7607.8203125000,1496.4102783203,5911.4101562500,4599.8715820313,6794.8715820313,2080.5126953125,7183.8461914063,8025.5126953125,,,
2720.3203125000,3,4232.3076171875,7601.4101562500,6701.6665039063,1445.8974609375,191.7948608398,7320.0000000000,7366.7949218750,5010.8974609375,6938.3334960938,7686.1538085938,5102.8203125000,154.2307586670,3665.7692871094,765.1281738281,4313.7177734375,2144.1025390625,,,
2720.3281250000,3,2258.0769042969,470.0000000000,5231.2822265625,5165.7690429688,770.3845825195,354.8717956543,2296.5385742188,7338.4614257813,8014.3588867188,2162.6923828125,7484.8715820313,8153.8461914063,1597.6922607422,2427.0512695313,367.6922912598,5992.8203125000,,,
2720.3359375000,3,8117.1796875000,3655.0000000000,526.2820434570,7297.3076171875,2271.5385742188,7376.1538085938,8055.7690429688,592.9487304688,628.0769042969,7991.7949218750,4947.0512695313,6424.3588867188,3313.9743652344,4732.6923828125,5704.1025390625,671.6666870117,,,
2720.3437500000,3,4009.2307128906,6552.4360351563,6679.1025390625,4605.1284179688,4642.9487304688,1113.3333740234,5108.7177734375,6575.8974609375,6148.8461914063,5735.0000000000,4931.1538085938,4622.0512695313,5781.0258789063,3979.7436523438,4697.3076171875,823.5897216797,,,
2720.3515625000,3,5201.9228515625,7292.8203125000,5692.6923828125,7951.4101562500,5377.1796875000,4465.3847656250,814.1025390625,1222.8205566406,4062.0512695313,1317.8205566406,3344.8718261719,5340.0000000000,855.8973999023,4700.3847656250,2712.0512695313,7725.6411132813,,,
2720.3593750000,3,5537.3076171875,2982.5642089844,4688.8461914063,4112.0512695313,5031.1538085938,2402.4357910156,7363.0771484375,1231.4102783203,999.7435913086,2822.9487304688,1268.4615478516,3475.8974609375,8005.3847656250,6881.2822265625,3916.2819824219,8002.6923828125,,,
2720.3671875000,3,6072.3076171875,4387.6923828125,3185.8974609375,5108.2050781250,8095.1284179688,1030.2563476563,8351.1542968750,3188.8461914063,823.5897216797,7190.5126953125,5355.0000000000,1948.9743652344,5020.3847656250,5891.4101562500,1430.6409912109,3017.1794433594,,,
2720.3750000000,3,97.9487075806,5561.2822265625,166.4102478027,2799.7436523438,7875.0000000000,2745.8974609375,2692.6923828125,7479.2309570313,2007.4359130859,2897.1794433594,3484.4870605469,4029.7436523438,1320.2563476563,1067.3077392578,4682.1796875000,3401.7949218750,,,
2720.3828125000,3,5007.8203125000,5631.9228515625,6436.5385742188,7752.1796875000,2508.4614257813,2918.5898437500,4507.3076171875,6574.4873046875,7309.6152343750,7543.0771484375,4711.6665039063,3964.2307128906,2310.3845214844,2053.3332519531,4145.7690429688,6850.7690429688,,,
2720.3906250000,3,1172.3077392578,4855.1284179688,106.4102478027,7137.9487304688,206.6666564941,2441.0256347656,4062.9487304688,4339.4873046875,2281.9230957031,5359.7436523438,4459.4873046875,6854.4873046875,2472.8205566406,6346.6665039063,1154.1025390625,3313.3332519531,,,
2720.3984375000,3,3676.2819824219,6096.0258789063,5266.4101562500,3178.4614257813,4590.3847656250,3484.4870605469,6612.0512695313,301.2820434570,8145.8974609375,5943.4614257813,6645.3847656250,633.0769042969,7189.8715820313,8038.7177734375,8101.5385742188,6000.2563476563,,,
2720.4062500000,3,3802.5642089844,3311.7949218750,534.4871826172,8230.1279296875,7703.0771484375,4773.5898437500,553.5897216797,5821.9228515625,6868.3334960938,345.1282043457,160.5128173828,3957.0512695313,968.2051391602,4778.3334960938,5263.5898437500,8397.3076171875,,,
2720.4140625000,3,5155.1284179688,2653.9743652344,1475.2563476563,5622.9487304688,190.7692260742,2540.7692871094,6165.5126953125,8354.4873046875,1907.8205566406,4960.3847656250,4025.3845214844,1375.3846435547,2233.9743652344,4083.0769042969,4953.7177734375,1358.7178955078,,,
2720.4218750000,3,5916.6665039063,3996.7949218750,5378.5898437500,548.4615478516,8298.8457031250,4800.3847656250,4479.1025390625,7669.6152343750,2615.0000000000,6259.1025390625,4008.3332519531,6550.0000000000,8277.4355468750,2974.3588867188,1985.2563476563,6454.3588867188,,,
2720.4296875000,3,2937.8205566406,7630.0000000000,3183.2050781250,290.5128173828,88.0769119263,7119.7436523438,2279.7436523438,3260.5129394531,1702.9487304688,3673.9743652344,3242.0512695313,5971.5385742188,5686.7949218750,4926.5385742188,1558.7178955078,2905.2563476563,,,
2720.4375000000,3,7779.2309570313,7104.7436523438,8111.1538085938,3187.3076171875,3195.8974609375,1787.8205566406,2392.1794433594,2690.2563476563,1561.6666259766,8073.7177734375,4039.4870605469,826.7948608398,7845.1284179688,633.9743652344,4182.5639648438,7538.2050781250,,,
2720.4453125000,3,2090.3845214844,1541.5384521484,747.8204956055,5940.3847656250,3938.5898437500,797.9487304688,8010.8974609375,6948.3334960938,7842.9487304688,1465.3846435547,4097.5639648438,4734.7436523438,7257.0512695313,7187.0512695313,4377.0512695313,5883.7177734375,,,
