Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference.1,Label,Mode of Stimulus,Stage
3394.6015625,4,3382.4357910156,3232.3076171875,7771.2822265625,4188.0771484375,6013.3334960938,374.3589782715,3119.4870605469,1838.8461914063,1339.8718261719,3285.3845214844,708.3333129883,7939.3588867188,3906.41015625,6412.4360351563,7382.1796875,6519.7436523438,Ambulance,text,get_ready
3394.609375,4,4566.6665039063,382.9486999512,6457.1796875,7721.1538085938,1425.7691650391,4890.7690429688,1182.9487304688,3891.41015625,1238.9743652344,7556.794921875,7402.5639648438,5731.0258789063,69.1025543213,6067.3076171875,5773.9741210938,5391.5385742188,Ambulance,text,get_ready
3394.6171875,4,2366.41015625,8323.7177734375,2351.6667480469,1543.205078125,5268.205078125,3408.7180175781,5877.5639648438,2860.1281738281,6985.7690429688,4209.3588867188,2177.0512695313,4475.384765625,1853.3333740234,989.8717651367,1513.3333740234,6353.9741210938,Ambulance,text,get_ready
3394.625,4,5575.8974609375,529.3589477539,1136.4102783203,1702.0512695313,5990.384765625,5120.2563476563,6322.9487304688,6085.7690429688,4708.9741210938,836.0256347656,2513.0769042969,7025.8974609375,5754.4873046875,6080.2563476563,2428.205078125,3375.5129394531,Ambulance,text,get_ready
3394.6328125,4,5866.9228515625,4212.8203125,2236.5385742188,406.9230651855,4762.9487304688,8146.1538085938,145.8974304199,7156.1538085938,6644.615234375,2995.8974609375,2892.5642089844,775.5128173828,6345.1284179688,4656.41015625,7362.6923828125,1265.3846435547,Ambulance,text,get_ready
3394.640625,4,1971.794921875,3133.9743652344,1061.9230957031,5177.9487304688,2888.205078125,2489.2307128906,647.9487304688,3369.3588867188,3939.8718261719,7107.5639648438,900.7692260742,1855.0,6258.205078125,5694.4873046875,2460.0,6974.2309570313,Ambulance,text,get_ready
3394.6484375,4,7223.3334960938,7752.9487304688,1487.9487304688,1510.6409912109,7094.8715820313,1758.5897216797,4304.4873046875,5976.1538085938,2052.6923828125,8161.2822265625,5606.41015625,8050.1284179688,7767.9487304688,6955.2563476563,5066.2822265625,4508.58984375,Ambulance,text,get_ready
3394.65625,4,3548.3332519531,6538.3334960938,4686.794921875,3102.8205566406,4952.5639648438,2922.1794433594,6535.384765625,1696.0256347656,5680.6411132813,2106.0256347656,5247.5639648438,3201.41015625,495.5128173828,3608.9743652344,7856.41015625,2604.6154785156,Ambulance,text,get_ready
3394.6640625,4,1425.0,165.7692260742,5021.41015625,7605.8974609375,2261.0256347656,2913.205078125,3600.8974609375,1476.2821044922,5761.41015625,6726.9228515625,8216.154296875,2150.5126953125,1079.3590087891,22.8205032349,573.0769042969,1162.9487304688,Ambulance,text,get_ready
3394.671875,4,2691.9230957031,3533.3332519531,3912.5642089844,927.5640869141,6186.794921875,7180.1284179688,2616.5385742188,1265.6409912109,1705.8974609375,202.0512695313,4922.8203125,1777.6922607422,3199.8718261719,683.717956543,8245.384765625,3843.9743652344,Ambulance,text,get_ready
3394.6796875,4,6270.7690429688,3256.5385742188,3525.0,4134.3588867188,5761.41015625,6191.2822265625,1565.1281738281,3200.6411132813,1423.9743652344,7716.1538085938,1227.5640869141,2008.205078125,2681.1538085938,5008.205078125,7276.0258789063,7181.9228515625,Ambulance,text,get_ready
3394.6875,4,4044.7436523438,2790.2563476563,4628.8461914063,6392.4360351563,4432.5639648438,5825.6411132813,1525.7691650391,17.4358882904,2133.7180175781,4964.8715820313,6974.615234375,6933.0771484375,1333.5897216797,7043.7177734375,1463.5897216797,6147.5639648438,Ambulance,text,get_ready
3394.6953125,4,583.2051391602,917.8204956055,3593.8461914063,1265.6409912109,4120.6411132813,5309.1025390625,280.0,1042.0512695313,1512.9487304688,2604.4870605469,3708.0769042969,3280.0,1487.0512695313,7536.1538085938,4395.384765625,587.4359130859,Ambulance,text,get_ready
3394.703125,4,8111.0258789063,6931.6665039063,8105.384765625,5436.1538085938,3568.8461914063,1062.6922607422,2070.5126953125,5618.7177734375,2851.41015625,2669.8718261719,687.4359130859,4518.58984375,4696.1538085938,5842.9487304688,8270.5126953125,2886.6667480469,Ambulance,text,get_ready
3394.7109375,4,6883.58984375,3369.3588867188,8208.3330078125,2758.3332519531,7903.8461914063,9.9999914169,3772.0512695313,3277.8205566406,5206.41015625,7598.4614257813,4464.3588867188,7478.8461914063,6765.0,7743.974609375,1377.0512695313,80.256401062,Ambulance,text,get_ready
3394.71875,4,6084.8715820313,2325.1281738281,7800.384765625,3743.9743652344,6557.8203125,7959.7436523438,1086.2821044922,2966.0256347656,4883.0771484375,2028.3333740234,73.9743499756,1986.1538085938,2916.0256347656,2203.3332519531,5077.8203125,1102.8205566406,Ambulance,text,get_ready
3394.7265625,4,6956.5385742188,6440.8974609375,5407.0512695313,5628.7177734375,2599.7436523438,4759.3588867188,7128.4614257813,2010.8974609375,1359.8718261719,27.9487094879,8130.384765625,4495.1284179688,7273.7177734375,923.0769042969,3646.1538085938,7711.5385742188,Ambulance,text,get_ready
3394.734375,4,7660.0,767.0512695313,5551.794921875,4005.0,5555.384765625,4251.9228515625,5855.8974609375,851.0256347656,1855.3846435547,2429.3588867188,5994.8715820313,7181.6665039063,1560.3846435547,3367.9487304688,5149.2309570313,6629.7436523438,Ambulance,text,get_ready
3394.7421875,4,2875.3845214844,8183.58984375,7718.205078125,4899.7436523438,4489.3588867188,6760.8974609375,5062.0512695313,512.4359130859,8120.0,1379.3590087891,456.6666564941,7668.7177734375,1997.8205566406,3938.205078125,837.3076782227,4973.3334960938,Ambulance,text,get_ready
3394.75,4,3586.6667480469,5462.3076171875,386.7948608398,66.7948608398,3614.4870605469,8238.205078125,8236.154296875,2793.9743652344,3501.794921875,8339.359375,6277.5639648438,2899.2307128906,1631.0256347656,5273.58984375,4025.1281738281,5371.9228515625,Ambulance,text,get_ready
3394.7578125,4,2597.6923828125,499.4871826172,1437.1794433594,5607.5639648438,4051.0256347656,7843.205078125,271.9230651855,2374.4870605469,1266.6666259766,5840.6411132813,1804.4871826172,2000.2563476563,8384.7431640625,7762.1796875,6155.1284179688,2358.3332519531,Ambulance,text,get_ready
3394.765625,4,2114.6154785156,2938.4614257813,4805.2563476563,5603.9741210938,6852.4360351563,2110.5126953125,7187.4360351563,3268.3332519531,5956.794921875,5075.7690429688,5500.6411132813,1808.8461914063,7069.2309570313,5002.5639648438,6547.6923828125,2052.4357910156,Ambulance,text,get_ready
3394.7734375,4,1457.8205566406,2991.794921875,4576.2822265625,1969.2307128906,4210.0,7829.8715820313,1932.3077392578,617.4359130859,7316.2822265625,6933.4614257813,4670.6411132813,887.3076782227,5250.8974609375,380.8974304199,5218.7177734375,3167.0512695313,Ambulance,text,get_ready
3394.78125,4,3818.9743652344,2028.3333740234,6462.5639648438,1239.3590087891,7062.4360351563,5585.384765625,7236.5385742188,7270.5126953125,5867.0512695313,6933.3334960938,4270.1284179688,1979.8718261719,7503.0771484375,3029.4870605469,5777.4360351563,546.0256347656,Ambulance,text,get_ready
3394.7890625,4,516.6666870117,6078.4614257813,5553.4614257813,1220.7691650391,7617.9487304688,7947.3076171875,7456.9228515625,2317.9487304688,2728.9743652344,6979.8715820313,5710.7690429688,7490.0,5231.0258789063,1587.1794433594,6863.8461914063,2831.5385742188,Ambulance,text,get_ready
3394.796875,4,7272.6923828125,7303.205078125,2819.4870605469,322.179473877,6903.7177734375,2117.1794433594,8143.3334960938,1906.794921875,3882.4357910156,1993.9743652344,345.8974304199,6870.0,4551.794921875,5217.0512695313,5019.1025390625,5612.0512695313,Ambulance,text,get_ready
3394.8046875,4,5253.4614257813,7967.4360351563,4245.384765625,3920.7692871094,4330.8974609375,6871.2822265625,2310.3845214844,4173.9741210938,3165.8974609375,2370.6411132813,99.9999923706,4284.2309570313,3805.3845214844,1696.6666259766,1068.3333740234,3390.6411132813,Ambulance,text,get_ready
3394.8125,4,4008.9743652344,4793.8461914063,4152.9487304688,8394.4873046875,7555.1284179688,1975.7691650391,3163.58984375,6846.0258789063,3968.58984375,6802.8203125,2240.5126953125,5779.4873046875,2356.41015625,3775.7692871094,6101.5385742188,1265.7691650391,Ambulance,text,get_ready
3394.8203125,4,5270.0,6429.8715820313,6101.0258789063,2595.2563476563,4125.7690429688,5178.58984375,1730.6409912109,7959.8715820313,3950.3845214844,1834.6153564453,7188.9741210938,5378.9741210938,2137.1794433594,1491.2821044922,7138.7177734375,4352.1796875,Ambulance,text,get_ready
3394.828125,4,4457.3076171875,4673.7177734375,5761.0258789063,7015.2563476563,2730.1281738281,1202.4359130859,2875.3845214844,7435.5126953125,8272.0517578125,2523.4614257813,3612.9487304688,6209.3588867188,2530.0,4486.2822265625,8200.640625,4803.7177734375,Ambulance,text,get_ready
3394.8359375,4,2875.0,590.8973999023,4608.8461914063,1889.1025390625,4110.1284179688,5442.0512695313,2633.3332519531,4137.5639648438,7760.7690429688,4750.0,6297.1796875,3425.5129394531,7082.9487304688,6662.9487304688,469.1025695801,4363.7177734375,Ambulance,text,get_ready
3394.84375,4,3648.8461914063,3711.41015625,1064.8718261719,7810.7690429688,6821.41015625,6302.0512695313,8230.76953125,5091.5385742188,3425.1281738281,6035.6411132813,7558.58984375,2760.7692871094,7667.9487304688,3415.1281738281,7550.384765625,176.282043457,Ambulance,text,get_ready
3394.8515625,4,2680.3845214844,7113.8461914063,6828.7177734375,1083.8461914063,2385.8974609375,5784.4873046875,6255.5126953125,5375.1284179688,3093.58984375,2615.6411132813,984.8717651367,668.9743652344,6244.2309570313,8066.0258789063,1323.4615478516,782.1795043945,Ambulance,text,get_ready
3394.859375,4,108.4615325928,7715.7690429688,8029.1025390625,8103.4614257813,4295.1284179688,2150.6411132813,1545.2563476563,4726.6665039063,5039.1025390625,625.8973999023,5077.5639648438,3570.3845214844,7684.7436523438,6723.9741210938,1849.6153564453,1134.1025390625,Ambulance,text,get_ready
3394.8671875,4,3664.4870605469,3880.0,5306.794921875,3645.0,5023.205078125,112.8205032349,2862.6923828125,5063.4614257813,497.0512695313,6759.4873046875,4376.5385742188,2964.1025390625,2463.58984375,6373.7177734375,3423.7180175781,6447.5639648438,Ambulance,text,get_ready
3394.875,4,1059.3590087891,9.4871702194,1009.1025390625,2664.3588867188,8011.41015625,6908.0771484375,1905.0,2821.5385742188,1770.6409912109,4284.3588867188,6403.4614257813,3706.1538085938,4844.7436523438,3679.8718261719,1365.2563476563,2153.0769042969,Ambulance,text,get_ready
3394.8828125,4,3345.6411132813,566.6666870117,7146.1538085938,1100.0,4260.384765625,3247.0512695313,8128.8461914063,3542.4357910156,7076.5385742188,6313.9741210938,1840.2563476563,4716.794921875,8305.1279296875,4729.4873046875,393.461517334,5511.0258789063,Ambulance,text,get_ready
3394.890625,4,7700.5126953125,1337.4359130859,2754.7436523438,4761.5385742188,2133.7180175781,5185.5126953125,7500.5126953125,997.4359130859,4531.0258789063,5741.6665039063,4625.5126953125,2540.6411132813,5517.1796875,8361.9228515625,1152.4359130859,6301.1538085938,Ambulance,text,get_ready
3394.8984375,4,8069.3588867188,8261.41015625,3025.2563476563,3205.5129394531,1776.9230957031,7077.4360351563,5249.2309570313,5368.0771484375,6383.58984375,2754.2307128906,80.1281967163,2089.3588867188,6225.7690429688,5436.41015625,578.0769042969,2652.5642089844,Ambulance,text,get_ready
3394.90625,4,4297.0512695313,6615.1284179688,4153.4614257813,986.5384521484,3727.0512695313,8261.025390625,1568.8461914063,3283.9743652344,5836.0258789063,2466.0256347656,6058.4614257813,4938.4614257813,5066.0258789063,5367.4360351563,4325.0,1898.4615478516,Ambulance,text,get_ready
3394.9140625,4,832.0512695313,4423.8461914063,785.6409912109,4678.0771484375,4429.2309570313,5651.9228515625,4836.1538085938,1472.5640869141,1985.2563476563,1999.3590087891,2588.3332519531,1353.7178955078,1721.5384521484,2182.5642089844,6827.9487304688,5524.7436523438,Ambulance,text,get_ready
3394.921875,4,1444.6153564453,3600.2563476563,5543.0771484375,7963.974609375,2909.8718261719,7082.0512695313,5511.0258789063,7538.0771484375,5438.3334960938,5398.0771484375,93.5897369385,4678.4614257813,7133.58984375,3013.205078125,8030.1284179688,50.5128097534,Ambulance,text,get_ready
3394.9296875,4,722.9487304688,1598.8461914063,3694.3588867188,4807.5639648438,5000.8974609375,5503.205078125,8391.025390625,3837.5642089844,668.9743652344,6301.6665039063,6756.6665039063,414.8717956543,4658.58984375,7960.6411132813,6958.8461914063,3336.41015625,Ambulance,text,get_ready
3394.9375,4,718.9743652344,7548.0771484375,6287.8203125,7483.58984375,7797.1796875,5620.6411132813,8276.2822265625,1806.5384521484,6293.7177734375,6132.5639648438,5164.3588867188,7343.205078125,7644.1025390625,7349.2309570313,2106.2819824219,3864.8718261719,Ambulance,text,get_ready
3394.9453125,4,4067.3076171875,3828.0769042969,1568.4615478516,4386.41015625,32.4358901978,2647.9487304688,161.9230651855,5833.9741210938,4138.4614257813,508.7179260254,4537.3076171875,8247.0517578125,5877.9487304688,1557.6922607422,6338.58984375,6078.0771484375,Ambulance,text,get_ready
3394.953125,4,3752.9487304688,1105.8974609375,3418.205078125,46.7948646545,4356.0258789063,2526.41015625,7770.2563476563,963.2051391602,2876.9230957031,4111.5385742188,4172.3076171875,6922.8203125,1470.7691650391,6110.8974609375,962.3076782227,6961.5385742188,Ambulance,text,get_ready
3394.9609375,4,2936.9230957031,1254.1025390625,329.6153869629,5573.0771484375,2937.3076171875,7528.205078125,6093.4614257813,625.6409912109,2636.6667480469,4916.41015625,1246.2821044922,4053.3332519531,111.4102478027,2184.2307128906,640.0,510.2564086914,Ambulance,text,get_ready
3394.96875,4,222.94871521,1017.9487304688,2195.8974609375,5533.8461914063,5720.2563476563,2524.7436523438,2109.2307128906,8109.4873046875,4043.0769042969,8131.9228515625,3405.5129394531,5807.4360351563,1637.4359130859,5902.1796875,7198.9741210938,4767.3076171875,Ambulance,text,get_ready
3394.9765625,4,6298.3334960938,2408.3332519531,6766.6665039063,2925.6411132813,2301.5385742188,5620.384765625,5190.0,2282.5642089844,4942.9487304688,114.7435836792,5840.0,6612.5639648438,4494.8715820313,4147.3076171875,1329.6153564453,777.3076782227,Ambulance,text,get_ready
3394.984375,4,7923.4614257813,4101.5385742188,2108.3332519531,4444.4873046875,4608.7177734375,489.2307739258,4554.8715820313,7450.0,6557.0512695313,8215.1279296875,4333.3334960938,5258.4614257813,4897.4360351563,6735.8974609375,4789.4873046875,6514.615234375,Ambulance,text,get_ready
3394.9921875,4,3427.3076171875,598.717956543,735.7692260742,2755.2563476563,6437.8203125,8229.7431640625,7966.9228515625,7898.58984375,7072.3076171875,2248.4614257813,542.3076782227,3711.5385742188,7502.5639648438,3774.1025390625,4337.9487304688,4407.1796875,Ambulance,text,get_ready
3395.0,4,1524.7435302734,40.5128097534,7027.5639648438,2607.9487304688,5034.2309570313,2566.6667480469,7528.7177734375,4597.3076171875,3327.8205566406,7604.8715820313,1653.4615478516,6164.8715820313,7180.6411132813,2046.794921875,1209.2307128906,5995.7690429688,Ambulance,text,get_ready
3395.0078125,4,8212.564453125,3085.5129394531,3914.6154785156,600.7692260742,2532.5642089844,8125.5126953125,5965.384765625,829.6153564453,2171.41015625,6217.3076171875,987.3076782227,4389.3588867188,8384.8720703125,2055.7692871094,6225.2563476563,8315.1279296875,Ambulance,text,get_ready
3395.015625,4,6512.6923828125,986.0256347656,7336.0258789063,1596.6666259766,6994.3588867188,7855.7690429688,305.1282043457,6929.1025390625,2643.0769042969,3155.8974609375,1680.7691650391,6295.7690429688,4942.1796875,660.2564086914,4621.2822265625,4660.6411132813,Ambulance,text,get_ready
3395.0234375,4,3225.1281738281,4279.8715820313,3529.3588867188,7904.2309570313,2847.5642089844,5474.7436523438,2477.0512695313,7341.5385742188,3618.3332519531,5449.1025390625,1827.0512695313,4096.41015625,7945.384765625,512.4359130859,5554.615234375,1404.7435302734,Ambulance,text,get_ready
3395.03125,4,2898.7180175781,6863.7177734375,3288.9743652344,7942.0512695313,3317.4357910156,4105.7690429688,4776.6665039063,8207.3076171875,4833.205078125,5543.58984375,396.6666564941,1675.0,682.9487304688,2067.8205566406,4252.1796875,2684.8718261719,Ambulance,text,get_ready
3395.0390625,4,4830.384765625,1566.6666259766,6718.9741210938,7642.3076171875,788.2051391602,90.5128097534,8371.6669921875,2712.3076171875,542.3076782227,4327.1796875,3350.7692871094,7479.3588867188,1098.4615478516,7465.5126953125,4774.3588867188,5338.0771484375,Ambulance,text,get_ready
3395.046875,4,4718.3334960938,879.8717651367,7906.794921875,82.4358901978,7496.6665039063,4614.7436523438,4400.8974609375,6982.1796875,505.1282043457,8070.1284179688,6875.6411132813,6986.2822265625,5877.6923828125,4343.9741210938,2212.4357910156,344.6153869629,Ambulance,text,get_ready
3395.0546875,4,3198.7180175781,8132.8203125,3788.0769042969,2881.6667480469,7540.2563476563,1127.0512695313,3436.2819824219,2890.2563476563,2909.2307128906,8030.7690429688,5841.6665039063,8031.794921875,7026.9228515625,7531.5385742188,6231.9228515625,6459.615234375,Ambulance,text,get_ready
3395.0625,4,4529.8715820313,6347.5639648438,5102.6923828125,860.3845825195,5270.1284179688,4350.1284179688,772.6923217773,1951.2821044922,7653.8461914063,2897.6923828125,4094.3588867188,5322.0512695313,1481.2821044922,3887.0512695313,7080.8974609375,1660.0,Ambulance,text,get_ready
3395.0703125,4,7753.4614257813,6438.4614257813,8377.1796875,3201.6667480469,2926.794921875,4333.3334960938,3780.2563476563,6618.8461914063,2466.5385742188,6901.1538085938,4326.794921875,3285.3845214844,5434.615234375,7600.8974609375,4520.5126953125,4712.3076171875,Ambulance,text,get_ready
3395.078125,4,1704.4871826172,4988.205078125,865.2564086914,6272.6923828125,6218.7177734375,7134.2309570313,1562.0512695313,5937.5639648438,2386.5385742188,5585.5126953125,5530.6411132813,3893.7180175781,8110.2563476563,3616.9230957031,5693.9741210938,2043.0769042969,Ambulance,text,get_ready
3395.0859375,4,3578.3332519531,2399.1025390625,1853.4615478516,8260.5126953125,1370.2563476563,4212.6923828125,719.1025390625,5200.1284179688,133.8461456299,8029.7436523438,7282.8203125,4235.5126953125,7519.8715820313,3969.4870605469,2913.7180175781,2984.4870605469,Ambulance,text,get_ready
3395.09375,4,7414.7436523438,3973.205078125,1787.4359130859,865.6409912109,2448.9743652344,5040.0,6856.9228515625,6338.205078125,7209.3588867188,204.8717803955,5722.8203125,1121.1538085938,2885.5129394531,4273.58984375,6547.6923828125,3739.8718261719,Ambulance,text,get_ready
3395.1015625,4,7336.9228515625,1953.0769042969,7046.41015625,1016.6666870117,6281.0258789063,5272.3076171875,5355.384765625,4518.9741210938,2770.0,2796.5385742188,4964.2309570313,1040.8974609375,6214.3588867188,5759.3588867188,2362.3076171875,2719.6154785156,Ambulance,text,get_ready
3395.109375,4,1408.9743652344,5458.8461914063,262.8204956055,1896.0256347656,2787.5642089844,5029.615234375,3609.2307128906,167.4358825684,6643.0771484375,3524.7436523438,8144.8715820313,403.9743652344,280.6410217285,6407.9487304688,4852.4360351563,1315.1281738281,Ambulance,text,get_ready
3395.1171875,4,4991.9228515625,2771.9230957031,4986.794921875,5450.2563476563,3903.0769042969,3332.1794433594,2063.0769042969,1544.4871826172,3915.3845214844,1237.4359130859,284.4871826172,5169.4873046875,7877.5639648438,670.0,3307.8205566406,3888.9743652344,Ambulance,text,get_ready
3395.125,4,2362.1794433594,346.5384521484,2033.0769042969,3154.1025390625,2643.205078125,7391.9228515625,6370.8974609375,5366.41015625,1827.0512695313,7194.615234375,1617.5640869141,4956.794921875,5445.384765625,3377.9487304688,4424.8715820313,4758.8461914063,Ambulance,text,get_ready
3395.1328125,4,8183.3334960938,6650.384765625,3350.5129394531,3281.6667480469,7473.8461914063,2034.1025390625,8146.1538085938,2544.7436523438,5128.4614257813,8107.8203125,5239.3588867188,1537.1794433594,187.0512695313,3164.1025390625,6455.384765625,3479.4870605469,Ambulance,text,get_ready
3395.140625,4,1675.1281738281,4011.794921875,1823.7178955078,2447.3076171875,3113.8461914063,4326.2822265625,600.6409912109,2441.41015625,8171.794921875,3056.41015625,2950.0,7644.4873046875,2722.4357910156,8327.435546875,4939.615234375,3498.58984375,Ambulance,text,get_ready
3395.1484375,4,8151.5385742188,2448.4614257813,937.0512695313,1240.5128173828,4713.8461914063,1286.794921875,1494.7435302734,5539.4873046875,1642.8205566406,8355.8974609375,3663.8461914063,7877.0512695313,983.717956543,6628.0771484375,3641.0256347656,1624.7435302734,Ambulance,text,get_ready
3395.15625,4,1775.6409912109,2318.9743652344,7315.5126953125,2438.9743652344,4782.6923828125,3070.8974609375,1838.3333740234,4317.4360351563,4141.1538085938,3871.9230957031,2315.1281738281,2633.205078125,5456.794921875,6511.2822265625,2545.2563476563,4252.1796875,Ambulance,text,get_ready
3395.1640625,4,143.9743499756,242.179473877,1878.9743652344,1294.6153564453,5444.2309570313,1817.6922607422,8068.7177734375,5412.9487304688,2531.41015625,6019.4873046875,588.4615478516,6382.0512695313,679.1025390625,5788.4614257813,6612.8203125,7668.0771484375,Ambulance,text,get_ready
3395.171875,4,7190.0,3819.1025390625,7558.7177734375,7856.5385742188,4867.9487304688,7125.1284179688,575.6409912109,3223.58984375,1693.7178955078,2410.8974609375,4091.2819824219,5871.41015625,5238.9741210938,2138.7180175781,2861.41015625,7372.1796875,Ambulance,text,get_ready
3395.1796875,4,1762.6922607422,1155.0,7960.8974609375,4669.4873046875,754.7435913086,5548.58984375,6657.5639648438,7906.794921875,208.9743499756,7564.7436523438,7492.4360351563,691.4102783203,4302.5639648438,4153.9741210938,7769.8715820313,502.3076782227,Ambulance,text,get_ready
3395.1875,4,5171.0258789063,2617.8205566406,4704.4873046875,1070.7691650391,3299.1025390625,8103.0771484375,3194.6154785156,5637.3076171875,8246.154296875,8184.615234375,134.230758667,1882.9487304688,4961.2822265625,2849.4870605469,980.1281738281,1134.6153564453,Ambulance,text,get_ready
3395.1953125,4,77.5640945435,2579.4870605469,1593.8461914063,1814.6153564453,5498.205078125,5818.58984375,557.8204956055,8320.76953125,7123.9741210938,3784.2307128906,3193.205078125,1607.9487304688,3038.3332519531,481.6666564941,7864.3588867188,5115.1284179688,Ambulance,text,get_ready
3395.203125,4,5810.7690429688,6483.9741210938,2859.6154785156,2292.3076171875,1925.1281738281,8210.8974609375,3850.3845214844,3902.5642089844,2388.3332519531,3607.1794433594,4325.384765625,6458.7177734375,7528.3334960938,6534.2309570313,4394.615234375,7377.6923828125,Ambulance,text,get_ready
3395.2109375,4,3940.2563476563,594.4871826172,5065.6411132813,7894.2309570313,152.5640869141,7723.7177734375,3537.6923828125,2032.5640869141,1269.2307128906,4096.1538085938,364.4871826172,2526.1538085938,1752.8205566406,2205.0,4888.7177734375,7582.6923828125,Ambulance,text,get_ready
3395.21875,4,2307.6923828125,2057.3076171875,508.9743652344,289.1025695801,1652.3077392578,6225.6411132813,3202.6923828125,5597.1796875,879.8717651367,1471.9230957031,1779.2307128906,316.9230651855,2792.1794433594,7114.8715820313,2371.5385742188,315.6410217285,Ambulance,text,get_ready
3395.2265625,4,4223.9741210938,1500.7691650391,2753.9743652344,2971.5385742188,4369.7436523438,3360.5129394531,6931.6665039063,5856.1538085938,1964.6153564453,4700.0,723.8461303711,5392.8203125,3543.3332519531,4328.4614257813,1446.1538085938,2462.5642089844,Ambulance,text,get_ready
3395.234375,4,4221.9228515625,3893.58984375,6070.8974609375,3190.3845214844,3990.6411132813,8386.2822265625,3431.41015625,2384.6154785156,8252.1796875,7271.1538085938,2280.6411132813,3775.0,6982.4360351563,5145.5126953125,6760.5126953125,1067.1794433594,Ambulance,text,get_ready
3395.2421875,4,7598.4614257813,6482.6923828125,2210.0,6390.0,463.8461608887,3995.5129394531,7318.3334960938,2047.5640869141,4606.0258789063,2624.8718261719,6676.41015625,2247.6923828125,7273.7177734375,1633.8461914063,505.5128173828,4770.1284179688,Ambulance,text,get_ready
3395.25,4,4333.3334960938,6131.2822265625,3362.6923828125,1100.2563476563,975.1281738281,7816.1538085938,2567.4357910156,5870.5126953125,762.6923217773,263.8461303711,5792.9487304688,5979.7436523438,5930.6411132813,5655.6411132813,5065.1284179688,35.1281967163,Ambulance,text,get_ready
3395.2578125,4,5622.0512695313,3875.6411132813,6357.8203125,4218.4614257813,2267.3076171875,1412.1794433594,2766.6667480469,4329.8715820313,8279.615234375,8123.974609375,3466.41015625,5904.2309570313,463.7179260254,7597.3076171875,8021.2822265625,1997.1794433594,Ambulance,text,get_ready
3395.265625,4,6371.41015625,4047.3076171875,1094.3590087891,2411.0256347656,1694.2307128906,507.179473877,3545.3845214844,1157.4359130859,5404.7436523438,7029.2309570313,8117.1796875,7124.2309570313,143.4615325928,3037.4357910156,7804.2309570313,5887.0512695313,Ambulance,text,get_ready
3395.2734375,4,6878.4614257813,689.3589477539,3713.9743652344,74.8717880249,394.2307739258,1089.4871826172,8389.8720703125,5831.6665039063,4339.615234375,672.4359130859,4366.9228515625,2998.7180175781,4705.2563476563,1575.5128173828,186.282043457,2097.9487304688,Ambulance,text,get_ready
3395.28125,4,771.1538085938,4957.8203125,2172.0512695313,5570.0,8109.3588867188,951.7948608398,7162.8203125,2756.9230957031,1631.2821044922,7587.8203125,7124.4873046875,2092.5642089844,1995.7691650391,4278.4614257813,6927.1796875,1078.205078125,Ambulance,text,get_ready
3395.2890625,4,6029.7436523438,2047.5640869141,8251.9228515625,5846.5385742188,7979.8715820313,144.9999847412,4427.5639648438,7915.0,1753.9743652344,3782.9487304688,3137.9487304688,1690.7691650391,2591.794921875,2282.5642089844,7611.1538085938,884.8717651367,Ambulance,text,get_ready
3395.296875,4,2030.6409912109,3748.8461914063,8.5897350311,6636.9228515625,5261.9228515625,1497.1794433594,6615.2563476563,2636.0256347656,2684.4870605469,2875.8974609375,6376.41015625,3246.5385742188,2002.3077392578,5695.1284179688,4002.1794433594,3343.9743652344,Ambulance,text,get_ready
3395.3046875,4,2933.8461914063,596.0256347656,3768.9743652344,7975.7690429688,6852.1796875,5594.7436523438,7424.7436523438,5613.4614257813,3130.2563476563,6557.9487304688,414.4871826172,3426.6667480469,5728.4614257813,8049.8715820313,4114.2309570313,896.6666870117,Ambulance,text,get_ready
3395.3125,4,5039.615234375,7886.9228515625,1516.794921875,5352.4360351563,3778.9743652344,4298.9741210938,5244.615234375,5244.7436523438,1187.1794433594,4456.9228515625,4130.6411132813,4945.1284179688,1391.5384521484,6029.1025390625,7641.2822265625,1072.6922607422,Ambulance,text,get_ready
3395.3203125,4,6189.3588867188,8202.6923828125,6473.4614257813,1343.7178955078,5328.58984375,1761.9230957031,6101.5385742188,5197.4360351563,1028.3333740234,1775.1281738281,6408.205078125,1447.6922607422,3902.4357910156,6239.2309570313,6806.794921875,7483.4614257813,Ambulance,text,get_ready
3395.328125,4,4428.205078125,6639.8715820313,2327.4357910156,7791.6665039063,2178.4614257813,1376.9230957031,2919.1025390625,6299.615234375,2033.4615478516,5834.7436523438,7047.0512695313,962.6923217773,4955.2563476563,7834.615234375,4885.2563476563,5798.0771484375,Ambulance,text,get_ready
3395.3359375,4,1063.0769042969,2153.8461914063,6312.0512695313,5977.6923828125,6391.41015625,3794.1025390625,5156.9228515625,1152.8205566406,4489.1025390625,6521.5385742188,5058.7177734375,6079.7436523438,3185.2563476563,4781.0258789063,6666.0258789063,6528.205078125,Ambulance,text,get_ready
3395.34375,4,5710.6411132813,237.8205108643,3157.0512695313,4601.6665039063,7786.9228515625,970.6409912109,810.7692260742,7626.794921875,1006.282043457,3045.8974609375,522.6923217773,705.6409912109,6066.1538085938,3249.7436523438,6552.0512695313,5288.58984375,Ambulance,text,get_ready
